sample_id,sb_as_ratio,cu_zn_ratio,au_ppm
T2-TR1-034,0.020833333333333336,1.2,0.01
T2-TR1-035,0.01785714285714286,0.6631578947368421,0.01
T2-TR1-036,0.025806451612903226,1.2197802197802199,0.01
T2-TR1-037,0.02298850574712644,0.8922330097087379,0.02
T2-TR1-038,0.025396825396825397,0.44128440366972477,0.02
T2-TR1-039,0.029411764705882356,0.9598039215686275,0.01
T2-TR1-040,0.035582822085889566,0.48820224719101124,0.01
T2-TR1-041,0.024503311258278145,2.146153846153846,0.01
T2-TR1-042,0.028169014084507046,0.5395348837209302,0.02
T2-TR1-043,0.038709677419354833,1.06,0.02
T2-TR1-044,0.027083333333333334,0.7026666666666667,0.01
T2-TR1-045,0.029729729729729728,0.45135135135135135,0.01
T2-TR1-046,0.05714285714285715,0.23199999999999998,0.01
T2-TR1-047,0.03636363636363636,1.628787878787879,0.01
T2-TR1-048,0.030769230769230767,0.74,0.01
T2-TR1-049,0.035,0.562992125984252,0.01
Duplicate of (T2-TR2-011),0.023908523908523906,21.428571428571427,0.52
T2-TR1-050,0.04814814814814815,0.24186046511627907,0.01
T2-TR1-051,0.05769230769230769,0.5744186046511628,0.01
T2-TR1-052,0.04666666666666667,0.04788732394366197,0.01
T2-TR1-053,0.04615384615384615,0.08969072164948452,0.01
T2-TR1-054,0.0642857142857143,0.30714285714285716,0.01
T2-TR1-055,0.05714285714285715,0.14210526315789473,0.01
T2-TR1-056,0.048275862068965524,0.13892215568862276,0.01
T2-TR2-001,0.17500000000000002,1.451111111111111,0.01
T2-TR2-002,0.14,1.4136363636363638,0.01
T2-TR2-003,0.06,0.7488888888888889,0.01
T2-TR2-004,0.11666666666666668,1.735897435897436,0.01
T2-TR2-005,0.08750000000000001,1.1877551020408164,0.01
T2-TR2-006,0.05555555555555555,0.9894736842105263,0.01
T2-TR2-007,0.05555555555555556,0.8357798165137614,0.01
T2-TR2-008,0.047058823529411764,0.9095744680851063,0.02
T2-TR2-009,0.05000000000000001,1.5116279069767442,0.02
T2-TR2-010,0.017142857142857144,2.5609756097560976,0.04
T2-TR2-011,0.020366598778004074,22.36842105263158,0.31
Blank,0.125,1.1,0.01
T2-TR2-012,0.023809523809523808,1.4130434782608696,0.03
T2-TR2-013,0.02608695652173913,0.675392670157068,0.02
T2-TR2-014,0.014558058925476602,3.1123595505617976,0.02
T2-TR2-015,0.021356783919597992,1.7865168539325842,0.03
T2-TR2-016,0.017361111111111112,4.766666666666667,0.02
T2-TR2-017,0.022857142857142857,1.773109243697479,0.06
Duplicate of (T2-TR2-014),0.014827018121911038,2.9886363636363638,0.06
T2-TR2-018,0.015094339622641508,0.8329411764705882,0.03
T2-TR2-019,0.017073170731707315,1.1640625,0.01
T2-TR3-001,0.0510204081632653,0.365,0.01
T2-TR3-002,0.043333333333333335,0.6852941176470588,0.01
T2-TR3-003,0.125,2.5104166666666665,0.01
T2-TR3-004,0.0375,0.7985915492957747,0.01
T2-TR3-005,0.0625,1.15625,0.01
T2-TR3-006,0.06363636363636364,1.238888888888889,0.01
T2-TR3-007,0.05555555555555556,1.1714285714285715,0.01
T2-TR3-008,0.04666666666666667,1.7413793103448276,0.01
T2-TR3-009,0.05833333333333334,0.956,0.01
T2-TR3-010,0.023529411764705882,1.152542372881356,0.01
T2-TR3-011,0.009638554216867469,1.2857142857142858,0.01
T2-TR3-012,0.023116438356164386,1.631578947368421,0.01
T2-TR3-013,0.02076271186440678,1.056338028169014,0.01
Blank,0.08333333333333334,1.55,0.01
T2-TR3-014,0.017582417582417582,0.772,0.01
T2-TR3-015,0.02631578947368421,0.9567164179104477,0.01
T2-TR3-016,0.032075471698113214,0.9281690140845071,0.01
T2-TR3-017,0.027868852459016397,0.6726027397260275,0.01
T2-TR3-018,0.0375,0.775,0.01
T2-TR3-019,0.055172413793103454,0.9478260869565218,0.01
T2-TR3-020,0.11111111111111112,0.8999999999999999,0.01
T2-TR3-021,0.03513513513513514,0.27837837837837837,0.01
T2-TR3-022,0.024999999999999998,0.3152542372881356,0.01
T2-TR3-023,0.03783783783783784,0.2914529914529915,0.01
T2-TR3-024,0.04583333333333334,0.2805084745762712,0.01
T2-TR3-025,0.04166666666666667,0.26744186046511625,0.01
T2-TR3-026,0.02558139534883721,0.4203389830508475,0.01
T2-TR3-027,0.06923076923076922,0.30588235294117644,0.01
T2-TR4-001,0.012121212121212123,0.19705882352941176,0.01
T2-TR4-002,0.025,0.15263157894736842,0.01
T2-TR4-003,0.024,0.06405228758169935,0.01
T2-TR4-004,0.028000000000000004,0.12686567164179105,0.01
T2-TR4-005,0.028571428571428574,0.39779411764705885,0.01
Triplicate (T2-TR2-011),0.023725055432372508,25.844155844155843,0.79
T2-TR4-006,0.022857142857142857,0.1850828729281768,0.01
T2-TR4-007,0.028070175438596492,0.31075268817204305,0.01
T2-TR4-008,0.03529411764705882,0.30535117056856187,0.01
T2-TR4-009,0.036413043478260874,0.3860759493670886,0.01
T2-TR4-010,0.05128205128205129,0.8519230769230769,0.01
T2-TR4-011,0.040625,0.27692307692307694,0.01
T2-TR4-012,0.0625,0.2,0.01
T2-TR4-013,0.023222748815165874,0.937142857142857,0.03
BLANK,0.08333333333333334,0.8,0.01
T2-TR4-014,0.016666666666666666,0.7857142857142857,0.01
T2-TR4-015,0.05770925110132159,0.4810526315789474,0.01
T2-TR4-016,0.05559006211180124,0.39333333333333337,0.01
T2-TR4-017,0.058545454545454546,0.4083333333333333,0.01
T2-TR4-018,0.029069767441860465,0.6666666666666666,0.01
T2-TR4-019,0.01530612244897959,0.5203883495145631,0.01
T2-TR4-020,0.03064516129032258,0.75,0.01
T2-TR4-021,0.029577464788732393,0.2696078431372549,0.01
T2-TR4-022,0.031578947368421054,0.5385321100917432,0.01
T2-TR4-023,0.040625,0.5666666666666667,0.01
T2-TR4-024,0.08064516129032258,1.2459016393442623,0.01
T2-TR4-025,0.044444444444444446,0.7461538461538462,0.01
T2-TR4-026,0.034567901234567905,0.5041095890410958,0.01
Duplicate of of (T2-TR4-013),0.02633744855967078,0.9272727272727274,0.01
T2-TR4-027,0.028205128205128206,0.43859649122807015,0.01
T2-TR6-001,0.01929824561403509,0.6138461538461538,0.05
T2-TR6-002,0.012056737588652484,0.3814814814814815,0.03
T2-TR6-003,0.019642857142857146,0.9453781512605042,0.03
T2-TR6-004,0.022857142857142857,0.663855421686747,0.02
T2-TR6-005,0.02682926829268293,1.0523809523809524,0.02
T2-TR6-006,0.026041666666666668,0.34913793103448276,0.02
T2-TR6-007,0.0368421052631579,0.8090909090909091,0.01
T2-TR6-008,0.030232558139534887,0.3525,0.01
T2-TR6-009,0.027586206896551727,1.6844444444444444,0.03
Blank,0.1,1.8,0.01
T2-TR6-010,0.021518987341772152,1.0746478873239436,0.02
T2-TR6-011,0.03114754098360656,1.0224137931034483,0.02
T2-TR6-012,0.024999999999999998,0.8688524590163934,0.02
T2-TR6-013,0.03272727272727272,0.6701298701298701,0.02
T2-TR6-014,0.04177215189873418,0.5718120805369128,0.06
T2-TR6-015,0.021651090342679126,1.0276315789473685,0.01
T2-TR6-016,0.02012578616352201,0.5463917525773195,0.02
T2-TR6-017,0.018601190476190476,1.061904761904762,0.15
T2-TR6-018,0.015092165898617513,0.5147058823529411,0.07
T2-TR6-019,0.029148936170212768,0.524390243902439,0.09
T2-TR6-020,0.020416666666666666,0.3,0.04
T2-TR6-021,0.01453287197231834,0.5798245614035087,0.16
Duplicate of (T2-TR6-009),0.02909090909090909,1.7977272727272726,0.02
T2-TR6-022,0.025599999999999998,0.2062015503875969,0.01
T2-TR6-023,0.027507163323782235,0.43664921465968587,0.01
T2-TR6-024,0.025465838509316767,0.660655737704918,0.02
T2-TR6-025,0.02446808510638298,0.47051282051282056,0.02
T2-TR6-026,0.018055555555555557,0.6062992125984252,0.03
T2-TR6-027,0.02258064516129032,0.6469026548672566,0.02
T2-TR6-028,0.022,0.2752941176470588,0.03
T2-TR6-029,0.026132930513595165,0.4120253164556962,0.08
T2-TR6-030,0.03541666666666667,1.6622516556291391,0.22
T2-TR6-031,0.016099773242630386,0.36874999999999997,0.06
T2-TR6-032,0.019745222929936305,0.4684931506849315,0.06
T2-TR6-033,0.02125,0.4478260869565217,0.09
T2-TR6-034,0.029425028184892895,1.3636363636363635,0.18
T2-TR6-035,0.03225371120107963,0.3584699453551912,0.05
T2-TR6-036,0.029754601226993863,0.7331606217616581,0.09
Blank,0.08333333333333334,1.6,0.01
T2-TR6-037,0.02601351351351351,1.0388349514563107,0.2
T2-TR6-038,0.02222222222222222,0.22199999999999998,0.66
T2-TR6-039,0.017258883248730966,0.4341666666666667,0.06
T2-TR6-040,0.03950617283950617,0.8411764705882353,0.02
T2-TR6-041,0.024719101123595506,1.6358024691358024,0.05
T2-TR6-042,0.0288135593220339,1.0367088607594936,0.05
Duplicate of(T2-TR6-036),0.02606232294617564,0.8094059405940595,0.12
T2-TR6-043,0.02857142857142857,0.6763888888888889,0.06
T2-TR6-044,0.022480620155038756,0.9141304347826086,0.09
T2-TR6-045,0.019444444444444445,1.5959999999999999,0.03
T2-TR6-046,0.015354330708661419,1.8976190476190478,0.04
T2-TR6-057,0.025714285714285714,1.6417910447761195,0.01
T2-TR6-058,0.027272727272727275,1.302941176470588,0.01
T2-TR7-003,0.06521739130434782,0.35192307692307695,0.01
T2-TR7-004,0.05588235294117647,0.9476190476190477,0.01
T2-TR7-005,0.08571428571428572,1.370175438596491,0.01
T2-TR7-006,0.0525,0.894,0.01
T2-TR7-007,0.03783783783783784,0.23636363636363636,0.01
T2-TR7-008,0.05714285714285715,0.12105263157894736,0.01
T2-TR7-009,0.07777777777777778,0.2888888888888889,0.01
T2-TR7-010,0.06363636363636364,0.54,0.01
T2-TR7-011,0.04736842105263158,0.5846153846153845,0.01
T2-TR7-012,0.041379310344827586,0.47619047619047616,0.01
Duplicate of(T2-TR7-020),0.0099601593625498,0.8862745098039216,0.04
T2-TR7-013,0.0409090909090909,0.46153846153846156,0.01
T2-TR7-014,0.054545454545454536,0.2857142857142857,0.01
T2-TR7-015,0.043181818181818175,0.139,0.01
T2-TR7-016,0.018518518518518517,1.7666666666666666,0.04
T2-TR7-017,0.01919191919191919,1.2115384615384615,0.03
T2-TR7-018,0.03888888888888888,1.1066666666666667,0.02
T2-TR7-019,0.013496932515337425,0.7184615384615385,0.08
T2-TR7-020,57.14285714285714,1.5656249999999998,5.0
T2-TR7-021,30.000000000000004,1.1312499999999999,5.0
T2-TR7-022,150.0,1.0666666666666667,5.0
Blank,10.0,1.76,5.0
T2-TR7-023,509.99999999999994,0.29733333333333334,5.0
T2-TR7-024,420.0,0.3112359550561798,5.0
T2-TR7-025,850.0,0.23445378151260504,5.0
T2-TR7-026,220.0,0.3358974358974359,5.0
T2-TR7-027,400.0,1.0083333333333333,5.0
T2-TR7-028,525.0,1.0,5.0
T2-TR7-029,770.0,1.4000000000000001,5.0
T2-TR7-030,940.0,0.4307017543859649,5.0
T2-TR7-031,1910.0,2.009375,5.0
Triplicate(T2-TR7-020),57.14285714285714,1.4558823529411766,5.0
T2-TR7-032,710.0,0.4636363636363636,5.0
T2-TR7-033,1460.0,1.9972222222222222,5.0
T2-TR7-034,190.0,0.42857142857142855,5.0
T2-TR7-035,1660.0,1.9794871794871796,5.0
T2-TR7-036,1450.0,1.5674418604651164,5.0
T2-TR7-037,990.0,3.192592592592592,5.0
T2-TR7-038,350.0,0.7513513513513512,5.0
T2-TR7-039,830.0,0.634090909090909,5.0
T2-TR7-040,2070.0,1.3973684210526316,5.0
T2-TR7-041,1310.0,1.2742857142857142,5.0
T2-TR7-042,735.0,1.684,5.0
T2-TR7-043,1789.9999999999998,1.475,5.0
T2-TR7-044,1550.0,1.3942857142857144,5.0
T2-TR7-045,1490.0,1.1088235294117648,5.0
T2-TR7-046,1720.0,1.0975,5.0
T2-TR7-047,1490.0,1.2142857142857142,5.0
T2-TR7-048,1190.0,0.9155555555555556,5.0
T2-TR7-049,535.0,1.0222222222222221,5.0
T2-TR5-001,2130.0,1.605,5.0
T2-TR5-002,2170.0,1.7321428571428572,5.0
T2-TR5-003,1989.9999999999998,1.0725,5.0
T2-TR5-004,1520.0,1.0644444444444445,5.0
T2-TR5-005,1250.0,0.865625,5.0
T2-TR5-006,1310.0,0.7134328358208956,5.0
Duplicate of(T2-TR5-010),66.66666666666667,1.4088235294117648,5.0
T2-TR5-007,800.0,0.9687500000000001,5.0
T2-TR5-008,450.0,0.5743589743589744,5.0
T2-TR5-009,83.33333333333334,1.3941176470588237,5.0
T2-TR5-010,90.0,1.43125,5.0
Blank,10.0,0.72,5.0
T2-TR5-011,1600.0,2.3451612903225802,10.0
T2-TR5-012,1660.0,1.8309523809523809,5.0
T2-TR5-013,486.6666666666667,1.1426829268292682,5.0
T2-TR5-014,277.5,1.1,5.0
T2-TR5-015,340.0,1.0297297297297296,5.0
T2-TR5-016,425.0,1.0552238805970149,5.0
T2-TR5-017,2150.0,1.2285714285714286,5.0
T2-TR5-018,586.6666666666667,1.711864406779661,5.0
T2-TR5-019,1350.0,1.1634146341463414,5.0
T2-TR5-020,770.0,0.8897435897435898,5.0
T2-TR5-021,1680.0,1.6420000000000001,5.0
T2-TR5-022,819.9999999999999,1.1258064516129032,5.0
T2-TR5-023,229.99999999999997,0.47307692307692306,5.0
T2-TR5-024,240.0,0.3485714285714286,5.0
T2-TR5-025,365.0,1.075,5.0
T2-TR8-001,1989.9999999999998,1.1659090909090908,5.0
T2-TR8-002,1130.0,1.1827586206896552,5.0
T2-TR8-003,1200.0,1.2874999999999999,5.0
T2-TR8-004,1360.0,1.5433333333333332,5.0
T2-TR8-005,1580.0,1.571875,5.0
T2-TR8-006,1600.0,1.5363636363636366,5.0
T2-TR8-007,610.0,0.36724137931034484,5.0
T2-TR8-008,290.0,0.2553191489361702,5.0
T2-TR8-009,690.0,0.925,5.0
Duplicate of(T2-TR5-016),425.0,1.1090909090909091,5.0
Blank,10.0,0.88,5.0
T2-TR8-010,610.0,0.884,5.0
T2-TR8-011,350.0,0.6619047619047619,5.0
T2-TR8-012,550.0,0.46976744186046515,5.0
T2-TR8-013,720.0,0.7461538461538462,5.0
T2-TR8-014,680.0,0.6894736842105263,5.0
T2-TR8-015,1160.0,0.9333333333333333,5.0
T2-TR8-016,1230.0,0.7788461538461537,5.0
T2-TR8-017,1960.0,0.7450704225352113,5.0
T2-TR8-018,1820.0,0.611764705882353,5.0
T2-TR8-019,1760.0,0.975,5.0
T2-TR8-020,1850.0,1.536842105263158,5.0
T2-TR8-021,1900.0,1.1826923076923077,5.0
T2-TR8-022,2230.0,1.0746478873239438,5.0
T2-TR8-023,1340.0,1.6133333333333333,5.0
T2-TR8-024,509.99999999999994,0.9492063492063493,5.0
Blank,10.0,0.84,5.0
T2-TR8-025,409.99999999999994,0.7126984126984127,5.0
T2-TR8-026,1290.0,1.396551724137931,5.0
T2-TR8-027,1750.0,1.188095238095238,5.0
T2-TR8-028,1310.0,1.5555555555555556,5.0
T2-TR8-029,1170.0,1.8833333333333335,5.0
T2-TR8-030,1280.0,1.0948717948717948,5.0
T2-TR8-031,590.0,1.265217391304348,5.0
T2-TR8-032,1310.0,1.9192307692307693,5.0
T2-TR8-033,170.0,1.3444444444444443,5.0
Duplicate of(T2-TR8-024),480.0,0.9629032258064515,5.0
Blank,10.0,1.2,5.0
T2-TR8-034,650.0,1.2125,5.0
T2-TR8-035,2570.0,2.8666666666666667,5.0
T2-TR8-036,700.0,0.6,5.0
T2-TR8-037,1739.9999999999998,1.7304347826086959,5.0
T2-TR8-038,1950.0,1.0692307692307692,5.0
T2-TR8-039,2300.0,1.2423076923076923,5.0
T2-TR8-040,1980.0,1.49,5.0
T2-TR8-041,2060.0,1.3790697674418604,5.0
T2-TR8-042,1270.0,1.4617647058823529,5.0
T2-TR8-043,1560.0,1.5435897435897434,5.0
T2-TR9-001,1580.0,1.2305555555555554,5.0
T2-TR9-002,1450.0,1.156521739130435,5.0
T2-TR9-003,1650.0,1.3871794871794874,10.0
T2-TR9-004,1310.0,1.259090909090909,10.0
T2-TR9-005,1639.9999999999998,1.8696969696969699,10.0
T2-TR9-006,1460.0,2.5892857142857144,10.0
T2-TR9-007,1610.0,4.727272727272727,10.0
T2-TR9-008,1400.0,1.4470588235294117,10.0
Duplicate of(T2-TR9-013),0.7702523240371846,2.5636363636363635,5.0
T2-TR9-009,1210.0,1.325,5.0
T2-TR9-010,2260.0,1.5000000000000002,5.0
T2-TR9-011,2540.0,1.1928571428571428,5.0
T2-TR9-012,1015.0,1.9419354838709675,5.0
T2-TR9-013,1.0416666666666667,2.994444444444444,5.0
Blank,10.0,0.92,5.0
T2-TR9-014,92.85714285714285,1.923529411764706,5.0
T2-TR9-015,360.0,3.325,5.0
T2-TR9-016,312.5,3.1608695652173915,5.0
T2-TR9-017,254.99999999999997,3.642857142857143,5.0
T2-TR9-018,204.99999999999997,0.47526881720430103,5.0
T2-TR9-019,1240.0,1.0354838709677419,5.0
T2-TR9-020,1850.0,1.2272727272727273,5.0
T2-TR9-021,1689.9999999999998,1.5225,5.0
T2-TR9-022,960.0,0.8674418604651163,5.0
T2-TR9-023,670.0,0.94,5.0
T2-TR9-024,860.0,1.232,5.0
T2-TR9-025,840.0,1.0687499999999999,5.0
T2-TR9-026,700.0,0.742,5.0
T2-TR10-001,140.0,0.6136363636363636,5.0
Duplicate of(T2-TR10-012),290.0,0.4928,5.0
T2-TR10-002,1100.0,1.4,5.0
T2-TR10-003,1390.0,1.122,5.0
T2-TR10-004,2340.0,0.9264705882352942,5.0
T2-TR10-005,1075.0,1.085,5.0
T2-TR10-006,352.5,0.8072289156626505,5.0
T2-TR10-007,660.0,0.8623529411764705,5.0
T2-TR10-008,409.99999999999994,1.5098039215686276,5.0
T2-TR10-009,1035.0,1.1253968253968254,5.0
T2-TR10-010,520.0,1.8031249999999999,5.0
T2-TR10-011,950.0,0.9076923076923077,5.0
T2-TR10-012,190.0,0.4314685314685314,5.0
T2-TR10-013,180.0,1.1583333333333332,5.0
Blank,10.0,0.92,5.0
T2-TR10-014,233.33333333333334,2.191304347826087,5.0
T2-TR10-015,607.5,1.8921568627450982,5.0
T2-TR10-016,810.0,1.6741935483870969,5.0
T2-TR10-017,800.0,1.2945945945945945,5.0
T2-TR10-018,615.0,1.4363636363636365,5.0
T2-TR10-019,1689.9999999999998,1.40625,5.0
T2-TR10-020,2880.0,1.3575,5.0
T2-TR10-021,2840.0,1.4361111111111111,5.0
T2-TR10-022,2530.0,1.4342857142857142,5.0
T2-T11-001,1620.0,1.1133333333333333,5.0
T2-T11-002,2030.0,1.234090909090909,5.0
T2-T11-003,1670.0,1.3822222222222222,5.0
Duplicate of(T2-T11-007),85.0,0.7102564102564103,5.0
T2-T11-004,590.0,0.875609756097561,5.0
T2-T11-005,1789.9999999999998,1.6228571428571428,5.0
T2-T11-006,645.0,1.4827586206896552,5.0
T2-T11-007,110.0,0.66,5.0
Blank,10.0,0.84,5.0
T2-T11-008,720.0,1.417857142857143,5.0
T2-T11-009,2620.0,2.0294117647058827,5.0
T2-T11-010,1160.0,1.7545454545454544,5.0
T2-T11-011,440.0,1.6214285714285714,5.0
T2-T11-012,295.0,1.5875000000000001,5.0
T2-T11-013,1140.0,3.4,5.0
T2-T11-014,310.0,1.3447368421052632,5.0
T2-T11-015,175.0,1.711111111111111,5.0
T2-T11-016,180.00000000000003,1.6392857142857142,5.0
T2-T11-017,620.0,0.9775,5.0
T2-T11-018,1060.0,1.2774193548387096,5.0
T2-T11-019,1080.0,1.411111111111111,5.0
T2-T11-020,1200.0,1.0054054054054054,5.0
T2-T11-021,200.0,0.7799999999999999,5.0
T2-T11-022,70.0,0.6230769230769231,5.0
T2-TR12-001,390.0,1.2384615384615385,5.0
Duplicate of(T2-TR13-007),240.0,2.2333333333333334,5.0
Blank,20.0,1.44,5.0
T2-TR12-002,969.9999999999999,1.0516129032258064,5.0
T2-TR12-003,1240.0,0.8785714285714286,5.0
T2-TR12-004,1010.0,1.686206896551724,5.0
T2-TR12-005,1330.0,3.275,5.0
T2-TR12-006,800.0,0.9022727272727272,5.0
T2-TR12-007,850.0,2.7642857142857147,5.0
T2-TR12-008,770.0,1.9454545454545453,5.0
T2-TR12-009,180.0,1.0935483870967742,5.0
T2-TR12-010,140.0,0.4809523809523809,5.0
T2-TR12-011,110.0,0.43529411764705883,5.0
T2-TR12-012,260.0,0.8571428571428572,10.0
T2-TR12-013,1430.0,1.0,5.0
T2-TR12-014,1810.0,1.075,5.0
T2-TR12-015,1610.0,0.9627450980392158,5.0
T2-TR13-004,1100.0,1.8555555555555554,5.0
T2-TR13-005,2030.0,5.22,5.0
T2-TR13-006,1480.0,4.921428571428572,5.0
T2-TR13-007,260.0,2.5083333333333333,5.0
T2-TR13-008,120.0,0.7764705882352941,5.0
T2-TR13-009,459.99999999999994,1.2685714285714287,5.0
Duplicate of(T2-TR14-025),340.0,1.1874999999999998,5.0
Blank,10.0,1.2,5.0
T2-TR13-010,90.0,1.3888888888888888,5.0
T2-TR13-011,90.0,1.1333333333333333,5.0
T2-TR13-012,40.0,2.96,5.0
T2-TR13-013,60.0,1.2285714285714286,5.0
T2-TR13-014,90.0,1.74,5.0
T2-TR14-002,1450.0,0.9387096774193548,5.0
T2-TR14-003,1150.0,0.9749999999999999,5.0
T2-TR14-004,940.0,0.95,5.0
T2-TR14-018,860.0,0.8560975609756097,5.0
T2-TR14-019,1500.0,0.9928571428571428,5.0
T2-TR14-020,1900.0,1.2605263157894737,5.0
T2-TR14-024,520.0,1.410344827586207,5.0
T2-TR14-025,360.0,1.15,5.0
T2-TR14-026,1350.0,1.7193548387096773,5.0
T2-TR14-027,1240.0,1.15625,5.0
T2-TR14-028,1280.0,1.1444444444444444,5.0
Triplicate(T2-TR13-007),270.0,2.2384615384615385,5.0
Blank,10.0,1.2,5.0
T2-TR14-029,810.0,1.7476190476190474,5.0
T2-TR15-002,1370.0,0.9885714285714285,5.0
T2-TR15-003,1760.0,1.11875,5.0
T2-TR15-004,1200.0,1.4888888888888887,5.0
T2-TR15-005,1320.0,1.26,5.0
T2-TR15-006,1630.0,1.47,5.0
T2-TR15-007,1650.0,1.7620689655172415,5.0
T2-TR15-008,1930.0,1.5735294117647058,5.0
T2-TR15-009,1700.0,1.13,5.0
T2-TR15-010,1639.9999999999998,1.105,5.0
T2-TR15-011,1610.0,0.9179999999999999,5.0
T2-TR15-012,1130.0,1.3205882352941178,5.0
T2-TR15-013,2039.9999999999998,1.586842105263158,5.0
T2-TR15-014,580.0,1.436842105263158,5.0
T2-TR15-015,100.0,0.3222222222222222,5.0
T2-TR15-016,350.0,2.977777777777778,5.0
T2-TR15-017,83.33333333333334,1.725,5.0
T2-TR15-018,168.0,0.6304347826086957,5.0
Duplicate of(T2-TR15-016),680.0,3.158823529411765,5.0
Blank,10.0,1.24,5.0
T2-TR15-019,175.0,0.9923076923076923,5.0
T2-TR15-020,350.0,1.2459459459459459,5.0
T2-TR15-021,1180.0,1.8148148148148149,5.0
T2-TR15-022,1300.0,1.3,5.0
T2-TR15-023,1210.0,1.3129032258064517,5.0
T2-TR16-002,1530.0,1.3285714285714287,5.0
T2-TR16-003,2090.0,1.3933333333333333,5.0
T2-TR16-004,1350.0,1.6071428571428572,5.0
T2-TR16-005,1270.0,1.6760000000000002,5.0
T2-TR16-006,1070.0,1.5266666666666666,5.0
T2-TR16-007,560.0,2.5777777777777775,5.0
T2-TR16-008,570.0,2.6291666666666664,5.0
T2-TR16-009,1140.0,2.1956521739130435,5.0
T2-TR16-010,720.0,2.0,5.0
T2-TR16-011,1540.0,2.16,5.0
T2-TR16-012,243.33333333333334,2.4944444444444445,5.0
T2-TR16-013,1520.0,2.5818181818181816,5.0
Duplicate of(T2-TR16-021),770.0,1.673076923076923,5.0
T2-TR16-014,2130.0,2.1115384615384616,5.0
T2-TR16-015,1820.0,3.168181818181818,5.0
T2-TR16-016,640.0,2.8238095238095235,5.0
T2-TR16-017,530.0,1.3655172413793104,5.0
T2-TR16-018,1110.0,2.8173913043478267,5.0
T2-TR16-019,1260.0,7.4375,5.0
T2-TR16-020,1270.0,2.348,5.0
T2-TR16-021,790.0,1.7559999999999998,5.0
Blank,10.0,1.52,5.0
T2-TR16-022,1070.0,0.7380952380952381,5.0
T2-TR16-023,610.0,1.0676470588235294,5.0
T2-TR16-024,869.9999999999999,1.1833333333333333,5.0
T2-TR16-025,880.0,1.2541666666666667,5.0
T2-TR17-001,780.0,1.776190476190476,5.0
T2-TR17-002,1210.0,1.6800000000000002,5.0
T2-TR17-003,660.0,1.9766666666666666,5.0
T2-TR17-004,1230.0,1.6807692307692308,5.0
Duplicate of(T2-TR17-002),1220.0,1.775,5.0
Blank,10.0,1.76,5.0
T2-TR17-005,1420.0,1.7642857142857145,5.0
T2-TR17-008,1320.0,1.0976190476190477,5.0
T2-TR17-009,1420.0,1.2416666666666665,5.0
T2-TR17-010,1560.0,1.3558823529411765,5.0
T2-TR17-017,1000.0,1.955,5.0
T2-TR17-021,1760.0,1.6440000000000001,5.0
T2-TR17-022,1670.0,1.606896551724138,5.0
T2-TR17-023,1930.0,1.3424242424242425,5.0
T3-TR1-003,440.0,0.9085714285714286,5.0
T3-TR1-004,390.0,0.28421052631578947,5.0
T3-TR1-005,520.0,0.582089552238806,5.0
Blank,10.0,1.68,5.0
T3-TR1-006,1040.0,0.8519480519480519,5.0
T3-TR1-007,220.0,0.35441176470588237,5.0
T3-TR1-008,220.0,0.26,5.0
Duplicate of(T3-TR1-005),520.0,0.60625,5.0
T3-TR2-003,73.33333333333333,0.3491071428571429,5.0
T3-TR2-004,290.0,0.4010752688172043,5.0
T3-TR2-008,600.0,0.621505376344086,5.0
T3-TR2-009,680.0,0.7493827160493828,5.0
T3-TR2-010,770.0,0.8051282051282052,5.0
T3-TR2-011,440.0,0.9395833333333333,5.0
T3-TR3-013,540.0,0.29774436090225564,5.0
T3-TR3-014,900.0,0.492,5.0
Duplicate of(T3-TR3-020),330.0,0.4347826086956522,5.0
Blank,10.0,0.8,5.0
T3-TR3-017,530.0,0.5594594594594594,5.0
T3-TR3-018,425.0,0.49223300970873785,5.0
T3-TR3-019,200.0,0.35977011494252875,5.0
T3-TR3-020,320.0,0.4085106382978723,5.0
T3-TR3-021,320.0,1.4172413793103449,5.0
T3-TR3-022,42.0,0.832258064516129,5.0
T3-TR3-023,900.0,0.7927083333333333,5.0
T3-TR4-005,26.666666666666668,0.3242424242424243,5.0
T3-TR5-003,260.0,0.27802197802197803,5.0
Duplicate of(T3-TR5-007),210.0,1.1060606060606062,5.0
T3-TR5-004,490.0,0.4244444444444444,5.0
T3-TR5-005,180.0,0.4052631578947368,5.0
T3-TR5-006,200.0,0.4444444444444444,5.0
T3-TR5-007,6.176470588235294,1.0888888888888888,5.0
Blank,10.0,0.84,5.0
T3-TR5-008,150.0,0.8542857142857143,5.0
T3-TR5-009,120.0,0.45238095238095233,5.0
T3-TR5-010,400.0,0.7563636363636363,5.0
T3-TR5-011,210.0,0.5957446808510638,5.0
T3-TR5-012,180.0,0.47916666666666663,5.0
T3-TR5-013,60.0,0.23703703703703702,5.0
T3-TR5-014,130.0,0.42777777777777776,5.0
T3-TR6-001,229.99999999999997,0.4627450980392157,5.0
T3-TR6-002,190.0,0.518421052631579,5.0
T3-TR6-003,229.99999999999997,0.3337837837837838,5.0
T3-TR6-004,150.0,0.5350877192982456,5.0
Duplicate of(T3-TR7-008),2.4637681159420293,1.9875,5.0
Blank,10.0,0.84,5.0
T3-TR6-005,165.0,0.6833333333333332,5.0
T3-TR6-006,180.0,0.7647058823529412,5.0
T3-TR6-007,120.0,0.6533333333333333,5.0
T3-TR6-008,100.0,0.8575757575757577,5.0
